3,24,-9,20,21.7118644068,25,-19,20,10,4,12.8904109589,1,3,17.8518518519,19,4,1,24,22,19.1889400922,15.4861751152,66.1578500287,88.75211302,1.3333333333,-1
0,22,-7,26,21.9661319073,9,-2,5,1,25,13.0714285714,8,3,17.4736842105,9,2,3,20,16,14.9719222462,15.3412526998,94.2043952251,103.99585761,0.8,-2
2,18,-15,25,20.1393188854,26,-3,24,21,7,13.5918367347,25,3,20.3181818182,7,22,0,14,25,17.0105820106,15.7936507937,61.4284594496,125.8410178886,1.1111111111,0
9,25,-10,25,21.2920203735,11,-4,0,6,16,13.9117647059,6,2,13.696969697,11,2,2,16,26,13.0206896552,12.5494252874,57.9650891795,68.7854881755,1.25,-2
6,26,-4,23,21.7684021544,5,-2,4,2,26,17.1,12,4,14.5,5,14,1,26,19,12.6616702355,18.1670235546,83.7270747264,64.7558290423,2,-2
9,32,-8,25,20.8441330998,21,-5,2,18,19,12.3555555556,1,5,9.2857142857,20,1,18,32,20,16.472406181,11.6225165563,66.235993548,53.594813093,0.95,-2
4,18,-13,26,20.5600624025,26,-15,2,16,21,11.8260869565,0,2,15.5384615385,26,13,11,18,17,15.4020887728,14.8381201044,71.4466797101,59.3262753172,1.1111111111,0
3,26,-13,25,22.3393501805,18,-9,26,15,2,14.3846153846,20,6,16.5098039216,0,16,1,15,16,15.6021276596,15.3319148936,51.3161656858,97.8430239928,2,-1
8,29,-8,29,23.0574948665,8,-2,2,2,29,11.7142857143,3,4,11.4642857143,8,1,1,29,26,12.3780260708,13.417132216,62.9651037386,83.0960193363,1.4285714286,-3
0,19,-7,24,21.7575757576,22,-5,0,1,27,8.92,5,5,17.9615384615,22,1,2,19,24,15.9302325581,15.7720930233,88.8695511087,85.7945700379,0.95,-2
1,31,-12,27,25.619047619,13,-5,2,0,0,7.3076923077,0,12,20.65,13,0,0,31,32,14.6375176305,14.3864598025,67.9292553329,77.5854866207,5,0
5,17,-6,25,19.3479452055,27,-16,28,4,16,20.1754385965,0,8,12.6779661017,11,0,0,14,10,15.6632653061,16.9693877551,63.8219838956,121.3766139109,1.25,-1
1,32,-2,24,23.7265135699,9,-4,11,3,28,19.8125,29,0,25.6153846154,4,23,2,32,16,12.5688073394,16.6917431193,36.3480178436,89.6664455854,3.3333333333,0
2,18,-14,26,19.9754601227,26,-7,21,16,5,11.875,3,3,17.3235294118,16,1,20,14,26,17.2258064516,17.6344086022,71.486645855,117.1190311019,1.1111111111,-2
1,26,-5,22,23.6404040404,18,-3,18,1,3,11.9545454545,0,5,18.5652173913,18,0,0,26,32,15.943289225,15.1209829868,59.0516043039,81.9059680318,2.5,0
3,27,-11,24,21.5333333333,25,-24,21,14,16,15,1,4,18.2916666667,13,1,1,27,16,17.3898678414,15.8325991189,66.9911748724,98.3640474296,1.4285714286,-1
0,23,-4,21,23.2553191489,21,-3,5,1,29,11.0434782609,1,3,20.4444444444,21,1,0,23,28,16.2958579882,16.1222879684,83.0446179522,81.7325801695,1.1111111111,-2
9,26,-11,31,23.5259067358,15,-4,0,6,20,14.8048780488,4,5,17.5172413793,13,2,1,23,27,15.3573667712,13.7821316614,72.5149222197,70.9635051739,1.25,-2
3,19,-17,30,19.5934379458,21,-5,26,17,7,12.6,4,5,10.8888888889,0,4,0,16,13,12.7925696594,13.2600619195,65.9105330253,81.7466092841,1.25,-1
3,22,-9,23,20.039244186,24,-17,26,16,5,14.3855421687,1,7,17.15625,17,1,0,13,18,18.4613095238,14.7857142857,52.6949316185,103.0612244898,1.25,-1
3,20,-10,23,21.3522537563,25,-13,26,21,16,14.7763157895,16,4,16.9117647059,2,8,0,13,17,14.1058823529,15.2917647059,61.8217301038,93.8913439446,1.4285714286,-1
2,19,-8,26,20.5645412131,21,-10,0,15,7,9.6078431373,0,4,18.3,19,0,0,13,30,14.2782152231,14.2677165354,62.0170844786,110.7629735259,1.3333333333,0
8,31,-10,30,24.3874643875,5,-2,3,2,28,14.6666666667,4,5,12.4615384615,5,1,1,31,17,14.7132243685,15.2852897474,87.6101817283,81.2053853915,1.25,-4
3,27,-6,23,21.7411167513,25,-23,20,13,6,13.3421052632,14,4,20.12,14,12,1,27,15,18.0877598152,15.4041570439,66.3063859746,97.1553637813,1.3333333333,-1
7,18,-13,26,21.1804635762,22,-2,7,13,5,10.25,0,2,17.4,8,0,0,15,32,15.669047619,12.4619047619,67.4023752834,90.30569161,1.4285714286,0
1,16,-4,14,20.7602339181,22,-3,2,1,0,14.92,0,4,14.2727272727,21,0,0,16,32,16.1823529412,15.1676470588,53.5667474048,90.0807179931,2,0
5,18,-12,21,20.173216885,17,-11,24,5,16,16.6222222222,0,13,12.1764705882,13,1,0,11,15,13.4955489614,14.53115727,52.4280217313,103.5546672067,1.1764705882,-1
6,28,-11,30,21.6424116424,10,-2,2,1,29,11.75,19,10,18.0212765957,10,14,0,23,19,12.6445672192,18.7918968692,58.8810340208,67.2845015584,1.3333333333,-2
0,27,-4,18,22.6935483871,15,-2,1,2,28,12.347826087,14,4,19.5,15,13,3,25,21,15.9635193133,16.0643776824,85.3441627217,85.4207482179,1.6666666667,-2
4,16,-8,26,19.7870778267,27,-22,2,16,16,10.25,0,2,17.619047619,27,2,8,16,23,15.387755102,13.1282798834,67.9400249896,54.082669636,1.25,0
3,24,-7,25,22.0354609929,25,-18,19,23,16,14.3513513514,14,4,15.8055555556,4,5,1,15,18,13.8826086957,16.15,71.1949149338,86.979673913,1.6666666667,-1
9,18,-15,29,20.082278481,21,-5,0,12,15,12.6818181818,5,2,14.88,12,1,9,18,20,16.4234693878,11.4642857143,63.0298573511,67.2793367347,1.3333333333,-2
1,32,-7,28,24.1598173516,4,-4,19,4,28,23.5,28,7,18.1929824561,4,25,3,32,23,11.8327645051,16.2184300341,37.8150357022,89.8567251803,3.3333333333,-1
8,25,-11,23,22.2268760908,15,-4,0,2,13,10.4444444444,8,12,8.8983050847,15,7,1,19,19,12.1130820399,14.8203991131,54.4550616762,89.8679652509,1.6666666667,-2
4,19,-8,27,20.9262295082,15,-2,13,8,18,13.96,0,4,17.8571428571,8,12,12,19,19,16.4661835749,13.3212560386,71.3358129711,59.4354419006,1.4285714286,-1
7,29,-10,28,21.2933104631,21,-2,0,11,16,14.75,5,3,5.2258064516,2,1,15,29,16,17.283446712,12.3922902494,77.2280479841,75.7758135756,1.3333333333,-1
3,20,-9,26,20.3333333333,23,-7,8,20,15,14.5492957746,16,4,18.0217391304,7,10,0,12,15,16.1346704871,14.5444126074,54.5463337739,72.7294028785,1.6666666667,0
7,21,-13,30,22.031372549,16,-2,2,16,8,11.1764705882,0,4,19.3076923077,2,0,1,18,30,15.4299610895,12.2607003891,70.7664953292,85.297794062,2,0
1,23,-5,18,22.1154499151,18,-3,24,1,3,12.4166666667,1,5,13.5483870968,18,1,0,23,31,14.7954022989,14.7793103448,55.4960708152,81.2754340071,2.5,0
2,27,-20,31,21.435387674,12,-5,18,8,12,11.3,21,20,21.6136363636,12,17,0,27,21,13.358925144,16.1612284069,55.0823051787,76.0814910054,1.1111111111,0
4,32,-25,19,19.2608069164,15,-12,10,11,18,14.0333333333,16,14,15.2,15,16,11,32,12,14.0121212121,15.5393939394,42.4665197429,56.8060238751,2,-1
1,14,-2,13,20.7390670554,26,-3,0,1,3,11.6071428571,0,3,16.88,26,0,0,14,32,15.1715976331,15.926035503,72.7516193411,80.7134641644,1.5384615385,0
5,26,-6,21,21.6782178218,17,-9,24,4,16,16.9473684211,5,13,15.0454545455,16,4,1,17,17,16.0669856459,14.8373205742,44.5840296697,93.5094205719,1.5384615385,-1
8,23,-5,21,23.02734375,24,-22,2,5,29,10.1956521739,1,3,13.2413793103,23,8,1,15,19,14.185546875,16.060546875,72.8229942322,80.8342247009,1.6666666667,-2
0,29,-10,27,23.3347547974,11,-2,4,5,29,16,11,5,18.6315789474,11,6,0,29,19,15.8540540541,15.3603603604,92.3841051863,92.5295998701,1.25,-2
8,24,-7,25,21.8056042032,26,-17,4,3,29,9.375,0,3,13.380952381,26,2,6,23,24,14.0927152318,15.7152317881,46.7772758505,67.7930792509,1.1111111111,-3
5,24,-6,24,21.5338983051,19,-17,20,3,15,17.0487804878,1,6,13.0526315789,16,1,1,17,17,15.4147465438,15.7626728111,50.5376627238,96.7985145151,1,-1
6,24,-8,30,21.5882352941,13,-4,5,6,29,15.9166666667,19,3,13.3658536585,13,14,1,24,19,14.0225988701,18.7796610169,78.2330109483,69.2301701299,1.4285714286,-2
1,29,-9,28,24.6405405405,17,-4,2,3,29,13.0476190476,0,9,22.625,17,0,2,29,30,15.8180428135,14.8822629969,63.6136805731,72.5289514538,4,0
9,22,-9,21,20.5528330781,20,-2,2,18,16,14.6,5,2,14.0740740741,8,1,12,19,14,16.0754716981,11.7061994609,72.8514468799,70.0457567149,1.4285714286,-1
2,22,-16,27,20.6384976526,14,-3,18,11,5,10.3548387097,17,16,17.2978723404,3,13,0,21,20,12.4493506494,15.1272727273,53.1305515264,76.453931523,1.0526315789,0
3,26,-8,29,22.35546875,25,-22,23,10,16,16.5857142857,17,4,14.3333333333,6,15,5,19,16,18.0625,15.91796875,57.44140625,100.672958374,1.3333333333,-1
6,22,-4,22,20.7821939587,6,-1,0,3,29,15.7857142857,14,3,15.0952380952,6,17,0,22,19,13.0911392405,18.7012658228,79.3284024996,62.5791123217,1,-2
5,32,-9,21,19.9246088193,13,-10,20,3,29,18.6086956522,0,9,8.8,13,3,0,32,12,13.6074766355,14.753894081,52.7680437884,110.8646655215,1.0526315789,-1
5,20,-7,16,19.5819892473,25,-12,23,9,17,14.0408163265,0,7,13.8823529412,25,0,0,15,16,13.0214285714,15.1428571429,61.785255102,90.5153061224,0.8,0
0,23,-6,19,21.3807266983,18,-6,0,1,14,9.36,6,3,17.2083333333,18,3,0,23,21,14.9437340153,15.6854219949,93.4750950085,94.5327542337,1.0526315789,-2
1,26,-6,22,22.051457976,17,-4,13,2,8,14.8,9,6,17.2647058824,17,8,1,26,24,14.5510204082,16.5487528345,38.3970567819,76.546942889,2.8571428571,-1
9,24,-7,25,22.441509434,13,-2,1,4,10,11.8888888889,3,4,17.7586206897,13,3,0,24,29,15.7085020243,12.8967611336,62.056729335,74.7605967972,1.4285714286,-1
2,24,-7,22,19.6970546985,12,-4,1,12,7,10.9310344828,18,6,20.5777777778,6,22,2,19,13,12.5691318328,16.6688102894,53.3899153235,92.4915995492,0.8,-1
5,24,-6,26,23.202173913,25,-25,20,17,16,15.36,16,4,13.7027027027,22,15,1,16,17,15.914893617,14.7978723404,60.2445299532,81.1860947638,1.4285714286,-1
4,22,-13,30,20.2284820031,21,-2,0,9,18,14.9655172414,16,4,14.8095238095,2,14,17,22,11,13.8779220779,14.8753246753,73.546135942,54.3325080115,2,-1
7,18,-10,31,19.5490483163,25,-2,0,25,12,12.5882352941,5,3,8.9393939394,2,1,17,16,14,17.7184750733,10.9648093842,92.4896586717,73.2480284827,1.4285714286,-1
2,26,-11,27,21.73960217,26,-21,15,23,8,11.7903225806,6,2,14.8333333333,11,2,1,26,18,16.7622080679,16.2569002123,83.0262575448,95.3968472915,1.1764705882,-2
4,29,-19,29,21.2265486726,24,-1,0,19,16,15.65625,22,1,5.2916666667,5,9,20,29,13,16.5947712418,13.9368191721,86.9251142723,62.5167053507,1.25,0
7,17,-25,30,19.7765451664,25,-2,8,25,5,11.2340425532,3,3,16.5185185185,0,2,4,15,27,16.5623409669,11.3231552163,62.5158337056,93.1449345739,1.25,-1
1,21,-3,21,22.3274647887,18,-3,6,2,3,10.32,1,4,15.6944444444,15,1,0,18,31,14.8903508772,14.0986842105,66.882713912,75.0363140582,2.5,0
3,24,-15,23,20.726844584,25,-13,10,15,15,14.9594594595,17,9,18.2702702703,8,11,0,24,13,17.9509043928,16.3255813953,59.5350573216,88.3384411994,1.4285714286,0
3,20,-10,27,19.7388809182,26,-23,26,10,16,17.6666666667,22,5,16.1142857143,13,14,3,16,13,17.5993883792,16.4587155963,45.0535776076,108.872148809,1.25,-1
7,32,-10,31,20.595113438,22,-1,15,17,10,11.8571428571,1,2,16.3333333333,0,1,17,32,12,19.534368071,11.2128603104,69.1579097448,81.2407215304,1.0526315789,-1
4,21,-6,24,20.718027735,26,-18,2,3,20,11.8085106383,0,3,17.75,26,15,12,19,15,16.0773333333,15.3653333333,74.2740195556,58.6585315556,1.25,0
0,19,-5,18,21.5166931638,21,-7,1,1,29,9.3913043478,3,4,19.1923076923,21,20,0,19,21,14.5569620253,16.3139240506,80.8847300112,82.321704855,1.1111111111,-1
3,23,-18,29,22.1156716418,21,-3,8,21,15,12.8550724638,16,6,11.1153846154,2,13,4,16,17,16.5225409836,14.1209016393,56.4790001008,85.8849729575,2,-1
8,28,-12,28,21.979245283,15,-5,0,2,26,9.5263157895,1,8,13,15,1,1,28,19,12.9858299595,12.8623481781,70.0423093314,73.2037240407,1.4285714286,-3
0,28,-7,28,23.7881773399,14,-2,0,5,29,15.1818181818,13,5,17.5806451613,14,3,0,25,24,14.7378640777,15.925566343,65.1351682534,65.5834563945,1,-2
8,32,-7,29,22.8796844181,8,-4,24,1,8,16.3529411765,1,3,9.9696969697,5,2,0,32,31,13.1102514507,14.3868471954,54.1986763391,97.5253976033,1,-2
1,18,-2,15,20.9343283582,24,-3,15,0,0,14.6666666667,0,3,18.2,24,0,0,18,32,16.081920904,16.5395480226,57.3181477226,80.3388314341,1,0
7,20,-3,27,21.5469026549,23,-14,0,10,12,9.2222222222,0,3,16.96,23,0,0,20,32,13.9607843137,12.431372549,59.3579392541,82.2627194669,1.25,0
9,28,-12,30,21.446,18,-8,0,15,15,10.5277777778,1,3,12.1176470588,13,1,12,23,19,16.5190839695,12.0057251908,68.0206281685,72.7117992833,1.4285714286,-2
4,30,-7,25,20.3626707132,24,-1,2,10,18,16.6451612903,1,2,3.4571428571,0,4,20,30,18,18.7369863014,13.501369863,90.4130155752,59.4116419591,1.25,-1
9,29,-13,27,21.3839285714,20,-3,0,12,20,14.1025641026,3,3,10.2666666667,15,1,17,29,18,17.4935344828,13.2112068966,69.7844409557,64.576081302,1.4285714286,-2
5,25,-11,29,22.5391120507,18,-2,8,5,29,18.8275862069,20,6,11.86,5,7,2,25,14,14.3702359347,15.4246823956,64.9663736285,74.5746357884,1.25,-2
9,32,-9,29,20.8454198473,24,-5,2,9,15,12.4473684211,0,3,4,11,1,20,32,16,18.342,11.016,64.577036,64.775744,1.5384615385,-2
5,27,-11,25,21.0887772194,22,-16,20,15,15,14.6,0,3,16.1904761905,19,0,0,22,14,15.4215456674,14.4519906323,62.7122289926,100.5193578641,1,0
